count,brojPu,nazivPu,adresa,mjesto,grad,nazivZupanije,latitude,longitude
1016,51410,Opatija,Eugena Kumičića 4,OPATIJA,OPATIJA,PRIMORSKO-GORANSKA,45.3387540845906,14.307942559893945
1016,51413,Opatija,Andrije Štangera 50,OPATIJA,OPATIJA,PRIMORSKO-GORANSKA,45.347097710756124,14.31895667905701
1016,51414,Ičići,Liburnijska 24,IČIĆI,OPATIJA,PRIMORSKO-GORANSKA,45.31193765701521,14.28547431506695
1016,51415,Lovran,Šetalište Maršala Tita 29,LOVRAN,LOVRAN,PRIMORSKO-GORANSKA,45.293793947685586,14.276400582630231
1016,51417,Mošćenička Draga,Trg slobode 8,MOŠĆENIČKA DRAGA,MOŠĆENIČKA DRAGA,PRIMORSKO-GORANSKA,45.238453331423976,14.25429108734943
1016,51500,Krk,Kralja Tomislava 1,KRK,KRK,PRIMORSKO-GORANSKA,45.0260000 ,14.5727000 
1016,51511,Malinska,Obala 48,MALINSKA,MALINSKA,PRIMORSKO-GORANSKA,45.12577228410891,14.527231172352572
1016,51512,Njivice,Ribarska obala 9,NJIVICE,NJIVICE,PRIMORSKO-GORANSKA,45.1648167 ,14.5415500 
1016,51513,Omišalj,Prikešte 9,OMIŠALJ,OMIŠALJ,PRIMORSKO-GORANSKA,45.2110167 ,14.5552000 
1016,51514,Dobrinj,Dobrinj 64,DOBRINJ,DOBRINJ,PRIMORSKO-GORANSKA,45.1307500 ,14.6033500 
1016,51515,Šilo,Nova cesta 19,ŠILO,ŠILO,PRIMORSKO-GORANSKA,45.14560272709834,14.662580054492196
1016,51516,Vrbnik,Varoš 21,VRBNIK,VRBNIK,PRIMORSKO-GORANSKA,45.0761500 ,14.6756667 
1016,51517,Kornić,Svetog Dunata 14,Kornić,Kornić,PRIMORSKO-GORANSKA,45.044863785795364,14.61224773842605
1016,51521,Punat,Obala 72,PUNAT,PUNAT,PRIMORSKO-GORANSKA,45.0232333 ,14.6289500 
1016,51522,Draga Bašćanska,Bašćanska Draga 238,BAŠĆANSKA DRAGA,BAŠĆANSKA DRAGA,PRIMORSKO-GORANSKA,44.9948167 ,14.7160667 
1016,51523,Baška,Kralja Tomislava 3,BAŠKA,BAŠKA,PRIMORSKO-GORANSKA,44.970100813155995,14.753960452670299
1016,51542,Osor  sez.,Osor 66,OSOR,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.69380411224178 ,14.39382791519165 
1016,51550,Mali Lošinj,Dubovica 2,MALI LOŠINJ,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.5296000 ,14.4761833 
1016,51551,Veli Lošinj,Obala maršala Tita 33,VELI LOŠINJ,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.5212333 ,14.5012667 
1016,51552,Ilovik,Ilovik 15,ILOVIK,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.4618667 ,14.5469833 
1016,51553,Mali Lošinj,Vladimira Gortana 4,MALI LOŠINJ,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.5343167 ,14.4675000 
1016,51554,Nerezine,Trg Studenac 33,NEREZINE,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.6587500 ,14.3963167 
1016,51556,Martinščica,Martinšćica 18 A,MARTINŠĆICA,CRES,PRIMORSKO-GORANSKA,44.81995008028391,14.350719988441597
1016,51557,Cres,Cons 3,CRES,CRES,PRIMORSKO-GORANSKA,44.9588000 ,14.4091667 
1016,51561,Susak,Susak 96 A,SUSAK,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.5103000 ,14.3080167 
1016,51562,Unije,Unije 115,UNIJE,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.6363500 ,14.2484833 
1016,51564,Ćunski,Ćunski 11,ĆUNSKI,MALI LOŠINJ,PRIMORSKO-GORANSKA,44.5886667 ,14.4096500 
1016,52000,Pazin,M. B. Rašana 7 A,PAZIN,PAZIN,ISTARSKA,45.23932692078674,13.937601877427369
1016,52100,Pula (Pola),Danteov trg 4,PULA,PAZIN,ISTARSKA,44.86757540000001,13.84448580000003
1016,52102,Pula (Pola),Ćirilometodske družbe 1,PULA,PULA,ISTARSKA,44.8661000 ,13.8487667 
1016,52103,Pula (Pola),Istarska 7,PULA,PULA,ISTARSKA,44.87077704199727,13.848532300663691
1016,52104,Pula (Pola),Koparska 64,PULA,PULA,ISTARSKA,44.8768333896405,13.86110153624577
1016,52105,Pula (Pola),Tomassinijeva 15,PULA,PULA,ISTARSKA,44.857469921312216,13.839390640544934
1016,52106,Pula (Pola),R.K. Jeretova 16,PULA,PULA,ISTARSKA,44.8618833 ,13.8343833 
1016,52107,Pula (Pola),Creska 5,PULA,PULA,ISTARSKA,44.8904000 ,13.8476667 
1016,52108,Pula (Pola),Trg Republike 1,PULA,PULA,ISTARSKA,44.865509571942645,13.850317661971303
1016,52109,Pula (Pola),Štiglićeva 22,PULA,PULA,ISTARSKA,44.872354871942576,13.854738010520122
1016,52203,Medulin,Centar bb,MEDULIN,MEDULIN,ISTARSKA,44.821830159404946,13.936744834918272
1016,52204,Ližnjan (Lisignano),Ližnjan 146,LIŽNJAN,LIŽNJAN,ISTARSKA,44.828162895424526,13.956705108528922
1016,52206,Marčana,Marčana bb,MARČANA,MARČANA,ISTARSKA,44.95473226781188,13.954365738028741
1016,52207,Barban,Barban 1,BARBAN,BARBAN,ISTARSKA,45.064630254932304,14.017467410450763
1016,52208,Krnica,Krnica 16,KRNICA,KRNICA,ISTARSKA,44.97326176240307,14.015663562565578
1016,52210,Rovinj (Rovigno),M. Benussi 4,ROVINJ,ROVINJ,ISTARSKA,45.080894284151505,13.639294028836047
1016,52211,Bale (Valle),Trg La Mussa 10,BALE,BALE,ISTARSKA,45.04043709875067,13.783481073016332
1016,52212,Fažana (Fasana),43. Istarske divizije 14,FAŽANA,FAŽANA,ISTARSKA,44.926192970480166,13.80438842666706
1016,52215,Vodnjan (Dignano),Trgovačka 33,VODNJAN,VODNJAN,ISTARSKA,44.961108834779,13.851885427647403
1016,52220,Labin,Zelenice 5,LABIN,LABIN,ISTARSKA,45.090818005238454,14.12348948484464
1016,52221,Rabac,Obala maršala Tita 24,RABAC,LABIN,ISTARSKA,45.079371968749676,14.158703696595012
1016,52222,Koromačno,Koromačno 5,KOROMAČNO,KOROMAČNO,ISTARSKA,44.96879573220154,14.12188617910715
1016,52223,Raša,Trg Gustavo Pulitzer Finali 1,RAŠA,RAŠA,ISTARSKA,45.0807677136026,14.083504601601475
1016,52230,Labin,Katuri 15,LABIN,LABIN,ISTARSKA,45.09659076303766,14.1224205493927
1016,52231,Nedešćina,Nedeščina 101,NEDEŠČINA,NEDEŠČINA,ISTARSKA,45.14023564505286,14.113046697536106
1016,52232,Kršan,Pristav bb,KRŠAN,KRŠAN,ISTARSKA,45.17352237734818,14.13962720875179
1016,52233,Šušnjevica,Šušnjevica bb,ŠUŠNJEVICA,ŠUŠNJEVICA,ISTARSKA,45.249829810140156,14.142092591589403
1016,52234,Plomin,Plomin 67,PLOMIN,PLOMIN,ISTARSKA,45.1387042724231,14.180188574553994
1016,52240,Labin,Titov Trg 2/2,LABIN,LABIN,ISTARSKA,45.08560280242558,14.123218803689496
1016,52332,Pićan,Pićan 61,PIĆAN,PIĆAN,ISTARSKA,45.20426289803158,14.040540783073197
1016,52333,Podpićan,Dumbrova 6,PODPIĆAN,PODPIĆAN,ISTARSKA,45.192898203206376,14.096782705876876
1016,52341,Žminj,Trg 9. Rujna 1E,ŽMINJ,ŽMINJ,ISTARSKA,45.1436765676828,13.910208733416198
1016,52342,Svetvinčenat,Svetvinčenat 47,SVETVINČENAT,SVETVINČENAT,ISTARSKA,45.08937180974507,13.88218321450438
1016,52352,Kanfanar,Trg M. Zelka 6,KANFANAR,KANFANAR,ISTARSKA,45.12324545042934,13.838815707891854
1016,52402,Cerovlje,Cerovlje 12 E,CEROVLJE,CEROVLJE,ISTARSKA,45.2760333 ,14.0118833 
1016,52403,Gračišće,Gračišće bb,GRAČIŠĆE,GRAČIŠĆE,ISTARSKA,45.22059349753847,14.009465269181191
1016,52404,Sveti Petar u šumi,Dajčići 110,SVETI PETAR U ŠUMI,SVETI PETAR U ŠUMI,ISTARSKA,45.184259256119105,13.86663693981177
1016,52420,Buzet,Trg Fontana 3,BUZET,BUZET,ISTARSKA,45.4073667 ,13.9642333 
1016,52424,Motovun (Montona),Mure 2,MOTOVUN,MOTOVUN,ISTARSKA,45.336606960233155,13.827948181414058
1016,52425,Roč,Roč 51,ROČ,BUZET,ISTARSKA,45.39485710939297,14.04399857504552
1016,52426,Lupoglav,Lupoglav 11 B,LUPOGLAV,LUPOGLAV,ISTARSKA,45.354580251087825,14.104576378120214
1016,52427,Livade (Levade),Livade 9/1,LIVADE,LIVADE,ISTARSKA,45.355561623346034,13.829215822214564
1016,52428,Oprtalj (Portole),Matka Laginje 1,OPRTALJ,OPRTALJ,ISTARSKA,45.38039443341355,13.824163621593015
1016,52429,Grožnjan (Grisignana),Ulica Grisia 2,GROŽNJAN,GROŽNJAN,ISTARSKA,45.37853471689153,13.7224873882044
1016,52434,Boljun,Boljun 2,BOLJUN,BOLJUN,ISTARSKA,45.30245130236478,14.12091261605974
1016,52440,Poreč (Parenzo),Vukovarska 17,POREČ,POREČ,ISTARSKA,45.226359109334666,13.600790384655738
1016,52441,Poreč (Parenzo),Pino Budičin 1,POREČ,POREČ,ISTARSKA,45.227348231598924,13.596083300000032
1016,52442,Poreč (Parenzo) (Laguna) * sez.,TN Zelena laguna,POREČ,POREČ,ISTARSKA,45.19818885828082,13.59104121381688
1016,52443,Poreč (Parenzo) (Lanterna) * sez.,TN Lanterna,POREČ,POREČ,ISTARSKA,45.29559156537029,13.578794923859391
1016,52444,Tinjan,Tinjan 2,TINJAN,TINJAN,ISTARSKA,45.21714786237257,13.836256967181384
1016,52445,Baderna,Baderna 14,BADERNA,POREČ,ISTARSKA,45.21187338748185,13.755185427647347
1016,52446,Nova Vas,Višnjanska 27,NOVA VAS,POREČ,ISTARSKA,45.2635167 ,13.6599167 
1016,52447,Vižinada (Visinada),Vižinada bb,VIŽINADA,VIŽINADA,ISTARSKA,45.3304919453906,13.757082380302108
1016,52448,Sveti Lovreč,Gradski trg 1,SVETI LOVREČ,SVETI LOVREČ,ISTARSKA,45.1764500 ,13.7428167 
1016,52449,Červar Porat,Park Učka 4,ČERVAR PORAT,ČERVAR PORAT,ISTARSKA,45.2738500 ,13.5998167 
1016,52450,Vrsar (Orsera),Saline 2,VRSAR,VRSAR,ISTARSKA,45.1470000 ,13.6060000 
1016,52452,Funtana (Fontane),B. Borisia 2,FUNTANA,FUNTANA,ISTARSKA,45.174272661343565,13.605654961377013
1016,52460,Buje (Buie),Josipa Broza Tita 17,BUJE,BUJE,ISTARSKA,45.408991905803084,13.657689479289274
1016,52463,Višnjan (Visignano),Istarska 1,VIŠNJAN,VIŠNJAN,ISTARSKA,45.2766333 ,13.7203500 
1016,52464,Kaštelir (Castelliere),Kaštelir 113,KAŠTELIR,KAŠTELIR,ISTARSKA,45.300921064834434,13.690686192049838
1016,52465,Tar (Torre),Istarska 8,TAR,POREČ,ISTARSKA,45.29950399330303,13.625649627136908
1016,52466,Novigrad (Cittanova),Mandrač 28,NOVIGRAD,NOVIGRAD,ISTARSKA,45.31612781312815,13.560899710865896
1016,52470,Umag (Umago),1. svibnja 1,UMAG,UMAG,ISTARSKA,45.431687715902946,13.52225169999599
1016,52474,Brtonigla (Verteneglio),Trg svetog Zenona 13 A,BRTONIGLA,BRTONIGLA,ISTARSKA,45.3784987564037,13.625518427064321
1016,52475,Savudrija (Salvore),Bašanija 1,SAVUDRIJA,UMAG,ISTARSKA,45.486241389590354,13.501269953922474
1016,53000,Gospić,Kaniška 53,GOSPIĆ,GOSPIĆ,LIČKO-SENJSKA,44.5452333 ,15.3693667 
1016,53202,Perušić,Ante Starčevića 4,PERUŠIĆ,PERUŠIĆ,LIČKO-SENJSKA,44.649416931052706,15.382444631213388
1016,53203,Kosinj,Gornji Kosinj 49/1,KOSINJ,KOSINJ,LIČKO-SENJSKA,44.7162167 ,15.2757667 
1016,53206,Brušane  sez.,Brušane,BRUŠANE,GOSPIĆ,LIČKO-SENJSKA,44.5009833 ,15.2693000 
1016,53211,Smiljan,Smiljan,SMILJAN,GOSPIĆ,LIČKO-SENJSKA,44.5607167 ,15.3144833 
1016,53212,Klanac,Klanac 1,KLANAC,GOSPIĆ,LIČKO-SENJSKA,44.6341731,15.298190400000066
1016,53213,Donje Pazarište,Donje Pazarište 74,DONJE PAZARIŠTE,GOSPIĆ,LIČKO-SENJSKA,44.6464167 ,15.1957500 
1016,53220,Otočac,Kralja Zvonimira 23,OTOČAC,OTOČAC,LIČKO-SENJSKA,44.86955256889759,15.23569201524424
1016,53223,Vrhovine,Senjska 48,VRHOVINE,VRHOVINE,LIČKO-SENJSKA,44.851820208658864,15.423476622753924
1016,53230,Korenica,Trg svetog Jurja 13,KORENICA,KORENICA,LIČKO-SENJSKA,44.7446833 ,15.7057500 
1016,53231,Plitvička Jezera,Josipa Jovića 4,PLITVIČKA JEZERA,PLITVIČKA JEZERA,LIČKO-SENJSKA,43.5161716,16.48272780000002
1016,53233,Ličko Petrovo Selo,Ličko Petrovo Selo 73,LIČKO PETROVO SELO,LIČKO PETROVO SELO,LIČKO-SENJSKA,44.8803813,15.711869699999965
1016,53234,Udbina,Stjepana Radića 6,UDBINA,UDBINA,LIČKO-SENJSKA,44.531944009899874,15.765630760574367
1016,53236,Podlapača,Podlapača,PODLAPAČA,PODLAPAČA,LIČKO-SENJSKA,44.5841500 ,15.6313500 
1016,53244,Lovinac,Franje Tuđmana 16,LOVINAC,LOVINAC,LIČKO-SENJSKA,44.3913521,15.68601190000004
1016,53250,Donji Lapac,Trg Nikole Tesle 9 A,DONJI LAPAC,DONJI LAPAC,LIČKO-SENJSKA,44.550010869587055,15.960505767459153
1016,53260,Brinje,Frankopanska 86,BRINJE,BRINJE,LIČKO-SENJSKA,44.9986333 ,15.1280000 
1016,53261,Križpolje,Križpolje 12,KRIŽPOLJE,KRIŽPOLJE,LIČKO-SENJSKA,45.0267833 ,15.1647667 
1016,53262,Jezerane,Jezerane 53A,JEZERANE,JEZERANE,LIČKO-SENJSKA,45.0520500 ,15.2069000 
1016,53270,Senj,Obala dr. Franje Tuđmana 3,SENJ,SENJ,LIČKO-SENJSKA,44.9919000 ,14.9008167 
1016,53273,Vratnik,Vratnik 57,VRATNIK,SENJ,LIČKO-SENJSKA,44.9789123,15.006455899999991
1016,53274,Krasno,Krasno 107 C,KRASNO,SENJ,LIČKO-SENJSKA,44.82151469999999,15.051749299999983
1016,53284,Sveti Juraj,Selo 9,SVETI JURAJ,SENJ,LIČKO-SENJSKA,44.9289667 ,14.9201500 
1016,53287,Jablanac,Obala bana S. Šubića 17,JABLANAC,SENJ,LIČKO-SENJSKA,44.7060667 ,14.8979500 
1016,53288,Karlobag,Obala Vladimira Nazora 2,KARLOBAG,KARLOBAG,LIČKO-SENJSKA,44.5245667 ,15.0734667 
1016,53291,Novalja,Obala kneza Domagoja 1,NOVALJA,NOVALJA,LIČKO-SENJSKA,44.5563500 ,14.8829333 
1016,53294,Lun,Lun 120,LUN,NOVALJA,LIČKO-SENJSKA,44.6861335,14.750610100000017
1016,53296,Zubovići,Zubovići 24,ZUBOVIĆI,NOVALJA,LIČKO-SENJSKA,44.5248196,14.976903099999958
1016,1,Athens,1,Athens,Athens,Athens,37.982726, 23.727648
1016,3,Athens,3,Athens,Athens,Athens,37.985215, 23.740519
1016,4,Athens,4,Athens,Athens,Athens,37.978494, 23.757288
1016,5,Athens,5,Athens,Athens,Athens,37.984283, 23.767848
1016,6,Athens,6,Athens,Athens,Athens,37.994184, 23.772703
1016,9,Athens,8,Athens,Athens,Athens,37.995619, 23.749155
1016,13,Athens,11,Athens,Athens,Athens,38.004323, 23.728399
1016,14,Athens,12,Athens,Athens,Athens,37.995571, 23.732222
1016,15,Athens,13,Athens,Athens,Athens,38.002123, 23.741629
1016,17,Athens,14,Athens,Athens,Athens,38.001803, 23.749993
1016,15,Zagreb,15,Zagreb,Zagreb,Zagreb,45.777007, 15.954410
1016,17,Zagreb,16,Zagreb,Zagreb,Zagreb,45.764938, 15.964165
1016,18,Athens,17,Athens,Athens,Athens,37.973753, 23.747789
1016,20,Athens,19,Athens,Athens,Athens,37.992362, 23.723391
1016,21,Zagreb,20,Zagreb,Zagreb,Zagreb,37.973610, 23.729764
